userId,itemId,Crime,Children's,Adventure,Musical,unknown,Action,Animation,Comedy,local_prediction,predicted_value,R2_Score,intercept,Sci-Fi,Drama,Romance,Documentary,Western,Thriller,Horror,Mystery,War,Film-Noir,Fantasy
406,944,0.121,-0.891,0.029,0.0,-0.289,-0.582,0.342,-0.295,2.158,2.046,0.211,3.258,0.0,0.0,0.0,0.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,900,0.0,-0.736,-0.117,0.0,0.0,-0.431,0.527,-0.491,2.182,2.375,0.221,2.919,-0.232,0.0,0.0,0.0,0.0,-0.149,0.0,0.0,0.0,0.0,0.0
810,103,-0.202,-0.069,0.011,0.0,0.0,-0.441,0.216,-0.253,4.245,4.526,0.133,3.993,0.0,0.0,0.0,-0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,526,0.0,-0.302,0.128,0.018,0.0,-0.013,0.252,-0.137,3.336,3.262,0.079,3.348,0.0,0.0,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,427,0.174,-0.664,-0.053,0.0,0.0,-0.356,0.426,-0.23,3.28,3.314,0.233,2.788,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875,1018,0.108,-0.627,-0.068,0.0,0.0,-0.235,0.406,-0.284,3.414,3.359,0.164,3.704,0.0,0.0,0.0,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,797,0.216,-0.415,-0.149,0.0,0.0,-0.27,0.455,-0.258,3.094,3.113,0.176,2.851,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,200,0.0,-0.006,0.093,0.0,0.099,0.191,0.22,-0.019,3.577,3.894,0.084,2.564,0.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.0,0.0
86,259,-0.212,0.182,0.179,0.0,0.083,0.201,0.321,0.095,3.6,3.815,0.072,3.017,0.0,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,433,-0.084,-0.101,0.091,0.097,0.0,0.195,0.239,-0.129,3.99,4.209,0.069,3.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,1229,0.149,-0.351,-0.124,0.0,-0.256,-0.387,0.57,-0.23,1.483,1.49,0.154,2.086,0.0,0.0,0.0,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,357,0.0,-0.354,0.102,0.0,0.0,0.296,0.4,0.0,4.335,4.565,0.211,3.014,0.278,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.151,0.0,0.0
876,920,0.012,-0.302,0.023,0.0,0.0,-0.302,0.337,-0.09,3.317,3.468,0.254,2.607,0.0,0.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925,498,0.0,-0.615,0.076,0.0,-0.181,-0.357,0.434,-0.112,4.006,4.041,0.223,3.444,0.0,0.382,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,117,0.0,-0.472,0.103,0.0,-0.11,-0.289,0.475,0.0,3.43,3.195,0.21,3.274,0.0,0.435,0.0,0.0,0.0,0.061,0.0,0.0,0.419,0.0,0.0
791,1353,0.135,-0.609,-0.018,0.0,0.0,-0.338,0.332,-0.116,2.677,2.755,0.145,3.226,0.0,0.0,0.0,0.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,55,0.15,-0.669,0.017,0.0,-0.403,-0.264,0.55,-0.173,3.235,3.142,0.115,3.594,0.0,0.0,0.0,0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,706,-0.078,-0.17,0.07,0.0,0.0,-0.081,0.316,-0.153,2.94,2.688,0.048,3.533,0.0,0.0,0.0,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,668,-0.047,-0.039,0.041,0.0,0.065,0.125,0.235,-0.112,3.673,3.706,0.047,3.76,0.0,0.0,0.0,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,387,0.307,-0.711,-0.022,0.0,0.0,-0.262,0.808,-0.197,2.772,2.626,0.126,2.904,0.0,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,315,0.0,-0.544,-0.002,0.0,-0.169,-0.14,0.46,0.0,3.465,3.444,0.155,3.108,0.0,0.309,-0.059,0.0,0.0,0.0,0.0,0.0,0.291,0.0,0.0
24,170,-0.108,-0.172,-0.014,0.0,0.0,-0.208,0.277,-0.143,3.474,3.623,0.048,3.298,0.0,0.0,0.0,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,607,0.003,-0.523,0.03,0.0,-0.242,-0.316,0.297,-0.329,3.489,3.372,0.136,4.054,0.0,0.0,0.0,0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,1054,0.235,-0.575,-0.084,0.0,-0.157,-0.144,0.503,-0.179,3.3,3.2,0.123,3.613,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,38,0.47,-0.931,-0.057,0.0,-0.481,-0.271,0.684,-0.375,4.223,4.47,0.182,3.1,0.0,0.0,0.0,0.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,1638,0.068,-0.368,-0.052,0.0,-0.107,-0.265,0.372,-0.202,2.864,2.725,0.205,2.798,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,22,-0.019,-0.292,0.012,0.0,0.0,-0.198,0.273,-0.16,3.674,3.836,0.063,3.565,0.0,0.0,0.0,0.0,0.0,-0.019,0.0,0.0,0.0,0.0,0.0
656,104,0.047,0.0,-0.045,0.0,-0.139,-0.08,0.078,0.0,3.241,3.375,0.054,3.076,0.0,0.0,0.0,0.0,0.0,0.061,-0.351,0.14,0.0,0.0,0.0
427,357,0.0,-0.65,0.007,0.0,0.0,0.059,0.426,0.0,4.165,4.407,0.137,3.206,-0.01,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.385,0.0,0.0
620,148,0.098,-0.443,0.062,0.0,-0.103,-0.288,0.484,-0.168,3.985,4.05,0.21,3.497,0.0,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,889,-0.061,-0.165,0.063,0.0,0.0,-0.121,0.172,-0.218,3.663,3.665,0.089,4.116,-0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,704,-0.13,-0.233,-0.024,0.0,0.0,-0.333,0.069,-0.226,3.559,3.36,0.117,3.981,0.0,0.0,0.0,-0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,61,0.141,-0.734,-0.032,0.0,0.0,-0.381,0.498,-0.297,3.15,3.21,0.195,3.445,0.0,0.0,0.0,0.0,0.0,0.0,-0.414,0.0,0.0,0.0,0.0
413,191,0.0,-0.226,0.032,0.0,0.0,-0.254,0.397,-0.127,3.749,3.854,0.095,3.269,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.303,0.0,0.0
144,321,0.065,-0.689,-0.118,0.0,0.0,-0.606,0.24,-0.351,3.292,3.692,0.269,3.467,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,458,-0.176,-0.101,0.055,0.0,-0.059,-0.08,0.035,-0.245,3.229,3.341,0.055,3.216,-0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1422,0.067,-0.697,0.069,0.0,0.0,-0.347,0.388,-0.068,2.808,2.73,0.212,2.954,0.0,0.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,656,0.0,0.0,-0.098,0.0,0.0,-0.198,0.1,-0.222,2.791,2.746,0.114,3.226,-0.106,0.0,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.187
622,829,0.128,-0.669,-0.031,0.0,-0.254,-0.254,0.287,-0.312,2.904,2.837,0.154,3.291,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,94,0.0,-0.27,-0.007,0.0,-0.226,-0.44,0.392,-0.222,3.865,4.162,0.256,3.102,0.0,0.301,0.0,0.0,0.0,-0.133,0.0,0.0,0.0,0.0,0.0
530,280,0.0,-0.1,0.005,0.0,0.0,-0.058,0.027,-0.224,3.322,3.325,0.04,3.186,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,0.169,0.0,0.0,0.0
207,103,-0.245,0.079,0.115,0.0,0.0,0.008,0.076,-0.116,4.125,4.191,0.038,3.913,0.0,0.0,0.0,-0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,336,-0.014,-0.146,-0.091,0.0,0.0,-0.237,0.294,-0.087,3.537,3.541,0.068,3.616,0.0,0.0,0.0,-0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,1076,0.301,-0.779,-0.033,0.0,0.0,-0.42,0.534,-0.279,2.869,2.78,0.238,2.759,0.0,0.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,420,0.15,-0.706,0.029,0.0,-0.109,-0.258,0.433,-0.199,3.666,3.675,0.25,3.354,0.0,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,305,0.105,-0.789,0.079,0.0,-0.143,-0.077,0.356,-0.16,3.715,3.844,0.162,3.345,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,158,-0.147,0.001,0.127,0.0,0.0,0.137,0.094,-0.146,3.2,3.111,0.077,3.24,0.0,0.0,0.0,-0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,142,0.0,-0.202,0.044,0.0,-0.043,-0.133,0.456,-0.07,3.172,3.2,0.128,3.174,0.0,0.225,0.0,0.0,0.0,0.0,-0.284,0.0,0.0,0.0,0.0
938,173,0.034,-0.328,-0.007,0.0,0.0,-0.148,0.261,-0.179,4.103,4.16,0.07,4.168,0.0,0.0,0.0,-0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,298,0.0,-0.292,-0.069,0.0,0.0,-0.186,0.028,-0.354,3.924,3.952,0.173,3.712,0.0,0.0,0.0,0.0,0.0,-0.018,0.0,0.174,0.0,0.0,0.0
35,929,-0.106,-0.188,0.122,0.0,0.048,0.113,0.204,-0.144,1.594,1.335,0.077,1.74,0.0,0.0,0.0,-0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,136,-0.121,-0.046,-0.025,0.0,0.0,-0.221,0.236,-0.312,3.056,3.142,0.107,3.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0
124,145,0.172,-0.781,-0.049,0.0,0.0,-0.331,0.257,-0.302,2.398,2.483,0.249,2.499,0.0,0.0,0.0,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.0
184,751,0.198,-0.931,-0.026,0.0,0.0,-0.582,0.561,-0.221,4.154,4.352,0.249,3.459,0.0,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,1206,0.273,-0.803,-0.156,0.0,0.0,-0.432,0.291,-0.283,3.54,3.836,0.194,3.526,0.0,0.0,0.0,0.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,895,0.0,-0.611,-0.188,0.0,-0.474,-0.37,0.41,-0.463,2.677,2.498,0.188,2.878,0.0,0.0,0.0,0.0,0.0,-0.167,0.0,0.325,0.0,0.0,0.0
910,8,0.0,-0.676,-0.048,0.1,0.0,-0.478,0.395,-0.265,2.676,2.518,0.157,3.239,0.0,0.0,-0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,900,0.0,-0.694,-0.021,0.0,0.0,0.218,0.614,-0.115,4.054,4.149,0.158,3.327,0.188,0.0,0.0,0.0,0.0,0.152,0.0,0.0,0.0,0.0,0.0
225,593,0.016,-0.182,0.063,0.0,-0.049,0.063,0.304,-0.192,3.557,3.844,0.124,3.24,0.0,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,707,-0.151,-0.197,0.014,0.0,0.0,-0.477,0.17,-0.221,2.654,2.613,0.124,2.956,0.0,0.0,0.0,0.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,209,0.0,-0.678,0.058,0.0,0.0,-0.13,0.449,-0.153,4.123,4.255,0.271,3.369,0.158,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,960,0.0,-0.413,0.111,0.0,0.0,-0.07,0.405,0.0,3.984,4.017,0.127,3.578,0.066,0.274,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
8,39,-0.107,-0.499,0.094,0.0,0.0,-0.603,0.261,-0.19,3.116,3.142,0.162,3.111,0.0,0.0,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,373,0.0,-0.41,0.093,0.0,0.0,0.258,0.24,-0.068,3.961,3.999,0.217,3.372,0.342,0.0,0.0,0.0,0.0,0.0,-0.112,0.0,0.0,0.0,0.0
720,340,0.117,-0.545,0.047,0.15,-0.043,-0.023,0.457,-0.013,3.056,3.031,0.092,3.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,247,0.243,-0.904,-0.027,0.0,0.0,-0.305,0.615,-0.275,3.532,3.754,0.191,3.31,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,151,-0.028,-0.315,0.088,0.0,-0.102,-0.027,0.266,-0.246,3.479,3.441,0.102,3.567,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0
791,486,0.066,-0.628,-0.033,0.0,-0.249,-0.387,0.296,-0.139,2.478,2.354,0.173,3.288,0.0,0.0,0.0,0.0,0.0,0.0,-0.424,0.0,0.0,0.0,0.0
100,302,0.145,-0.853,-0.229,0.0,0.0,-1.142,0.614,-0.388,2.254,2.079,0.27,2.991,0.0,0.0,0.0,0.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,44,0.087,-0.695,-0.116,0.0,0.0,-0.442,0.277,-0.341,2.895,3.266,0.219,3.572,0.0,0.0,0.0,0.0,0.0,0.0,-0.52,0.0,0.0,0.0,0.0
143,363,-0.089,-0.435,0.161,0.0,0.0,-0.413,0.453,-0.016,2.934,2.899,0.095,3.456,0.0,0.0,0.0,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,272,-0.155,-0.212,0.194,0.0,-0.041,-0.092,0.248,-0.18,3.08,2.836,0.053,3.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009
348,747,0.0,-0.359,-0.021,0.0,0.0,-0.562,0.286,-0.199,3.564,3.525,0.271,3.237,0.0,0.358,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,543,0.0,-0.465,-0.026,0.0,0.0,-0.454,0.36,-0.312,3.303,3.109,0.21,4.058,-0.162,0.0,0.0,0.0,0.0,-0.205,0.0,0.0,0.0,0.0,0.0
462,547,0.147,-0.696,0.013,0.0,0.0,-0.166,0.531,-0.245,3.736,3.874,0.232,3.227,0.0,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,347,0.011,-0.668,0.08,0.0,0.0,-0.222,0.389,-0.171,3.599,3.86,0.085,3.218,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,173,-0.119,-0.187,0.073,0.0,0.024,0.035,0.07,-0.373,3.358,3.411,0.157,3.625,0.0,0.0,0.0,-0.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,543,0.0,-0.901,-0.072,0.0,-0.366,-0.157,0.736,-0.124,2.552,2.26,0.171,2.834,0.328,0.0,0.0,0.0,0.0,-0.027,0.0,0.0,0.0,0.0,0.0
508,216,0.156,-0.537,0.023,0.0,0.0,-0.172,0.528,-0.127,4.341,4.557,0.145,3.538,0.0,0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,518,0.0,-0.503,0.012,0.0,0.0,-0.179,0.537,-0.219,3.106,3.086,0.154,2.953,0.0,0.191,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,762,0.0,-0.23,0.1,0.0,0.0,-0.151,0.346,-0.063,4.167,4.011,0.167,3.982,0.0,0.247,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,400,0.0,-0.26,-0.048,0.0,0.0,-0.367,0.615,-0.12,2.159,2.021,0.205,1.93,0.0,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.241,0.0,0.0
58,1595,0.0,-0.467,-0.008,0.0,0.0,-0.222,0.396,-0.243,2.425,1.799,0.052,3.27,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,84,0.098,-0.617,-0.102,0.0,0.0,-0.436,0.41,-0.256,3.591,3.574,0.135,3.833,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,216,-0.003,-0.313,-0.007,0.0,-0.158,-0.343,0.371,-0.155,4.206,4.35,0.202,3.613,0.0,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,930,0.081,-0.12,0.114,0.0,0.0,0.485,0.395,0.071,4.147,4.15,0.201,3.541,0.0,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,1016,-0.042,-0.136,0.112,0.0,0.0,0.201,0.255,-0.092,3.6,3.725,0.06,3.297,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,529,-0.132,-0.187,0.011,0.198,0.0,-0.22,0.239,-0.137,3.398,3.511,0.056,3.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,11,0.08,-0.565,-0.011,0.0,0.0,-0.274,0.484,-0.195,3.476,3.437,0.133,3.749,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,402,0.068,-0.097,-0.004,0.0,0.0,0.518,0.187,-0.121,2.919,2.685,0.231,3.445,0.0,-0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,719,0.0,0.108,0.046,0.0,0.0,0.242,0.569,0.0,3.755,4.062,0.12,2.616,0.0,-0.013,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,305,0.078,-0.508,0.051,0.0,0.0,0.037,0.266,-0.211,3.367,3.612,0.224,2.512,0.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,366,-0.146,-0.118,0.211,0.0,-0.022,-0.065,0.171,-0.213,4.145,4.425,0.093,3.538,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,36,0.0,-0.448,0.051,0.0,0.0,-0.125,0.444,-0.315,3.816,4.075,0.116,3.372,0.0,0.0,0.0,0.0,0.0,-0.121,0.0,0.046,0.0,0.0,0.0
32,474,-0.132,-0.041,0.143,0.0,0.0,0.037,0.242,-0.082,3.519,3.708,0.037,2.986,-0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,846,-0.208,0.197,0.086,0.0,0.0,0.242,-0.016,-0.124,3.257,3.412,0.076,3.029,0.0,0.0,0.0,-0.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,242,0.167,-0.854,0.114,0.0,0.0,-0.32,0.543,-0.032,4.119,4.264,0.184,3.464,0.0,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,718,0.0,-0.428,0.137,0.0,0.0,-0.025,0.739,-0.046,3.28,3.059,0.18,2.856,0.0,0.596,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,1065,0.052,-0.512,-0.184,0.0,-0.245,-0.733,0.159,-0.23,3.397,3.28,0.282,3.312,0.0,0.0,0.0,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,181,0.0,-0.251,0.086,0.0,0.0,-0.114,0.234,-0.18,3.384,3.228,0.097,3.621,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326,0.0,0.0
15,699,0.081,-0.698,0.105,0.0,0.0,-0.348,0.674,-0.047,3.882,4.041,0.159,3.324,0.0,0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,117,0.0,-0.587,0.108,0.0,0.0,-0.302,0.645,0.0,3.908,3.714,0.23,3.694,0.0,0.433,0.0,0.0,0.0,0.049,0.0,0.0,0.421,0.0,0.0
912,290,0.0,-0.125,0.043,0.0,0.0,-0.191,0.194,0.0,3.871,3.941,0.153,3.266,0.0,0.289,0.0,0.0,0.0,0.117,0.0,0.0,0.0,0.0,0.058
377,118,0.0,0.0,-0.341,0.0,-0.238,-0.459,0.066,0.0,3.492,3.525,0.204,2.729,-0.042,0.34,0.0,0.0,0.0,-0.013,0.0,0.411,0.0,0.0,0.0
87,1048,-0.077,-0.129,0.023,0.0,0.0,-0.068,0.148,-0.285,2.611,2.393,0.087,3.114,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,385,-0.205,0.157,0.212,0.394,0.0,0.101,-0.014,0.05,2.127,1.894,0.051,1.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,311,0.0,-0.46,-0.024,0.0,0.0,-0.076,0.553,0.0,3.983,4.117,0.122,3.322,-0.134,0.0,0.0,0.0,0.0,0.174,0.0,0.0,0.429,0.0,0.0
504,273,0.0,-0.38,0.159,0.0,0.0,-0.167,0.497,0.044,3.964,4.067,0.166,3.272,0.0,0.324,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,305,0.437,-0.742,-0.177,0.0,0.0,-0.457,0.508,-0.421,2.798,2.979,0.206,2.92,-0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,34,-0.04,-0.333,0.001,0.0,0.0,-0.316,0.29,-0.267,3.724,3.998,0.127,3.483,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,506,0.101,-0.456,-0.054,0.0,0.0,-0.41,0.456,-0.252,3.628,3.723,0.125,3.152,0.0,0.0,0.0,0.0,0.287,0.0,0.0,0.0,0.0,0.0,0.0
392,100,0.0,-0.233,0.174,0.296,0.02,-0.067,0.375,-0.099,4.078,4.294,0.114,3.135,0.0,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,801,-0.074,-0.296,0.051,0.0,0.0,-0.184,0.233,-0.105,4.116,4.325,0.048,3.879,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0
63,502,-0.091,-0.209,0.103,0.0,-0.157,-0.376,0.472,-0.173,4.114,4.287,0.164,3.511,0.0,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,84,0.038,-0.453,-0.048,0.0,0.0,-0.624,0.276,-0.499,3.694,3.641,0.248,3.978,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,502,-0.011,-0.254,0.096,0.0,0.064,-0.051,0.403,-0.005,3.987,4.057,0.092,3.629,0.0,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,95,0.01,-0.406,-0.026,0.0,-0.309,-0.27,0.275,-0.387,3.329,3.292,0.155,3.79,0.0,0.0,0.0,-0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,321,0.147,-0.717,-0.149,0.0,0.0,-0.553,0.189,-0.385,3.197,3.551,0.255,3.507,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,400,0.0,-0.529,0.027,0.0,0.0,-0.359,0.485,-0.203,3.555,3.387,0.227,3.284,0.0,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0.0,0.0
438,891,0.115,-0.605,0.139,0.0,0.0,-0.354,0.6,0.0,4.179,4.107,0.219,3.748,0.0,0.411,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0
180,99,-0.158,-0.104,0.098,0.0,-0.085,-0.29,0.495,-0.113,4.579,4.969,0.204,3.346,0.0,0.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,84,0.132,-0.512,0.119,0.0,0.0,-0.153,0.545,-0.195,3.164,3.143,0.114,3.172,0.0,0.0,0.0,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,138,0.09,-0.638,-0.17,0.0,0.0,-0.667,0.441,-0.338,3.489,3.56,0.249,3.725,0.0,0.0,0.0,0.0,0.0,-0.307,0.0,0.0,0.0,0.0,0.0
885,597,0.0,-0.38,0.115,0.0,0.0,-0.07,0.604,0.006,3.579,3.469,0.124,3.096,0.0,0.275,0.0,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,681,0.167,0.0,-0.166,0.0,0.0,-0.443,0.078,-0.174,2.589,2.302,0.247,2.43,0.0,0.486,0.0,0.0,0.0,0.0,0.0,0.254,0.0,0.0,0.0
123,781,-0.06,-0.39,-0.022,0.196,0.0,-0.446,0.106,-0.231,3.713,3.592,0.143,4.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,217,0.0,-1.002,-0.003,0.0,0.0,-0.382,0.463,-0.138,4.584,4.784,0.164,3.526,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.434,0.0
422,139,0.0,-0.011,0.07,0.0,0.0,-0.079,0.407,-0.091,4.177,4.119,0.154,3.735,0.0,0.272,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,465,-0.087,0.028,0.11,0.0,-0.07,-0.001,0.303,-0.094,3.74,3.849,0.082,3.293,0.0,0.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,403,0.0,-0.65,0.015,0.0,0.0,-0.043,0.254,-0.18,4.414,4.458,0.189,4.034,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.0,0.0
440,153,0.0,-0.664,0.059,0.0,-0.185,-0.214,0.452,-0.32,3.766,3.991,0.172,3.548,0.008,0.0,0.0,0.0,0.0,-0.026,0.0,0.0,0.0,0.0,0.0
585,49,0.031,-0.667,0.143,0.0,0.0,-0.062,0.402,0.0,3.642,3.698,0.136,3.384,0.0,0.147,0.0,0.0,0.0,-0.031,0.0,0.0,0.0,0.0,0.0
22,347,0.078,-0.577,-0.095,0.0,-0.187,-0.441,0.346,-0.218,3.267,3.494,0.184,3.349,0.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,247,-0.151,-0.115,0.115,0.0,-0.248,-0.045,0.114,-0.16,3.593,3.922,0.044,3.285,-0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,998,0.282,-0.901,-0.046,0.0,0.0,-0.106,0.574,-0.265,2.537,2.363,0.192,3.152,0.0,0.0,0.0,0.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,157,0.0,-0.472,0.043,0.0,0.0,-0.314,0.484,-0.091,3.927,4.013,0.22,3.463,-0.045,0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,273,0.0,-0.618,0.027,0.0,0.0,0.157,0.161,-0.118,3.015,2.86,0.234,2.94,0.0,0.23,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,151,-0.015,-0.486,-0.049,0.0,-0.111,-0.381,0.088,-0.273,3.386,3.391,0.168,3.899,0.0,0.0,0.0,0.0,0.0,-0.143,0.0,0.0,0.0,0.0,0.0
