userId,itemId,rank,explanations,expl
695.0,5.0,9.0,"{3: 1, 4: 1, 5: 8}",0.7872
695.0,753.0,10.0,"{3: 2, 4: 4, 5: 3}",0.7714
696.0,1255.0,1.0,{},0.0
696.0,180.0,2.0,{5: 2},0.2703
696.0,1047.0,3.0,"{3: 1, 5: 1}",0.3478
696.0,130.0,4.0,"{3: 3, 4: 3, 5: 1}",0.4286
696.0,569.0,5.0,"{3: 2, 5: 3}",0.75
696.0,1271.0,6.0,{},0.0
696.0,330.0,7.0,"{3: 3, 4: 2, 5: 1}",0.6207
696.0,5.0,8.0,"{3: 2, 4: 1, 5: 5}",0.5745
696.0,216.0,9.0,"{3: 3, 4: 2, 5: 4}",0.58
696.0,273.0,10.0,"{3: 1, 4: 5, 5: 4}",0.8298
697.0,1255.0,1.0,{},0.0
697.0,161.0,2.0,"{3: 1, 4: 3, 5: 4}",0.7
697.0,569.0,3.0,{4: 1},0.1429
697.0,180.0,4.0,{5: 2},0.2703
697.0,174.0,5.0,"{4: 1, 5: 2}",0.2857
697.0,36.0,6.0,"{3: 1, 4: 1, 5: 2}",0.25
697.0,254.0,7.0,"{4: 3, 5: 1}",0.3542
697.0,62.0,8.0,{},0.0
697.0,66.0,9.0,"{4: 1, 5: 1}",0.1957
697.0,130.0,10.0,{4: 1},0.0816
698.0,1255.0,1.0,{},0.0
698.0,180.0,2.0,{},0.0
698.0,174.0,3.0,{},0.0
698.0,569.0,4.0,{},0.0
698.0,36.0,5.0,{},0.0
698.0,200.0,6.0,{},0.0
698.0,277.0,7.0,{},0.0
698.0,1271.0,8.0,{},0.0
698.0,66.0,9.0,{},0.0
698.0,62.0,10.0,{},0.0
699.0,1255.0,1.0,{},0.0
699.0,174.0,2.0,{},0.0
699.0,180.0,3.0,{},0.0
699.0,36.0,4.0,{},0.0
699.0,216.0,5.0,{},0.0
699.0,496.0,6.0,{},0.0
699.0,569.0,7.0,{},0.0
699.0,260.0,8.0,{},0.0
699.0,277.0,9.0,{},0.0
699.0,5.0,10.0,{},0.0
700.0,1255.0,1.0,{},0.0
700.0,174.0,2.0,{},0.0
700.0,180.0,3.0,{},0.0
700.0,36.0,4.0,{},0.0
700.0,569.0,5.0,{},0.0
700.0,254.0,6.0,{},0.0
700.0,277.0,7.0,{},0.0
700.0,936.0,8.0,{},0.0
700.0,62.0,9.0,{},0.0
700.0,1271.0,10.0,{},0.0
701.0,101.0,1.0,{},0.0
701.0,408.0,2.0,{},0.0
701.0,161.0,3.0,{},0.0
701.0,1255.0,4.0,{},0.0
701.0,347.0,5.0,{},0.0
701.0,200.0,6.0,{5: 1},0.1
701.0,156.0,7.0,{},0.0
701.0,569.0,8.0,{},0.0
701.0,239.0,9.0,{},0.0
701.0,102.0,10.0,{},0.0
702.0,1255.0,1.0,{},0.0
702.0,569.0,2.0,{},0.0
702.0,180.0,3.0,{},0.0
702.0,36.0,4.0,{},0.0
702.0,130.0,5.0,{},0.0
702.0,174.0,6.0,{4: 1},0.0816
702.0,277.0,7.0,{},0.0
702.0,254.0,8.0,"{2: 1, 4: 1}",0.0833
702.0,62.0,9.0,{2: 1},0.0
702.0,240.0,10.0,"{2: 1, 4: 2}",0.16
703.0,1255.0,1.0,{},0.0
703.0,133.0,2.0,"{4: 2, 5: 3}",0.5111
703.0,496.0,3.0,"{4: 2, 5: 1}",0.2826
703.0,36.0,4.0,"{3: 1, 4: 1, 5: 3}",0.4583
703.0,5.0,5.0,"{3: 1, 4: 1, 5: 2}",0.3617
703.0,512.0,6.0,"{2: 1, 4: 1, 5: 2}",0.3182
703.0,1047.0,7.0,{},0.0
703.0,502.0,8.0,"{3: 1, 5: 4}",0.4091
703.0,330.0,9.0,"{3: 1, 4: 1, 5: 1}",0.2759
703.0,0.0,10.0,"{4: 1, 5: 1}",0.2432
704.0,1255.0,1.0,{},0.0
704.0,180.0,2.0,{5: 2},0.1351
704.0,5.0,3.0,"{4: 3, 5: 4}",0.6809
704.0,66.0,4.0,"{4: 1, 5: 2}",0.3043
704.0,569.0,5.0,"{4: 2, 5: 1}",0.1786
704.0,512.0,6.0,{5: 2},0.2273
704.0,254.0,7.0,"{4: 1, 5: 4}",0.5
704.0,753.0,8.0,"{2: 1, 4: 1}",0.1143
704.0,277.0,9.0,"{4: 1, 5: 1}",0.2045
704.0,1271.0,10.0,{},0.0
705.0,652.0,1.0,{4: 3},0.2609
705.0,98.0,2.0,"{4: 1, 5: 2}",0.3415
705.0,456.0,3.0,"{1: 1, 3: 1, 4: 6}",0.6279
705.0,647.0,4.0,"{4: 2, 5: 3}",0.5897
705.0,1255.0,5.0,{},0.0
705.0,408.0,6.0,"{4: 3, 5: 5}",0.7551
705.0,719.0,7.0,"{4: 1, 5: 3}",0.3191
705.0,140.0,8.0,"{4: 5, 5: 2}",0.6383
705.0,6.0,9.0,"{2: 1, 3: 2, 4: 2, 5: 4}",0.7556
705.0,364.0,10.0,"{4: 4, 5: 1}",0.3953
706.0,1255.0,1.0,{},0.0
706.0,569.0,2.0,{},0.0
706.0,180.0,3.0,{4: 1},0.1081
706.0,174.0,4.0,"{4: 4, 5: 1}",0.4286
706.0,36.0,5.0,{},0.0
706.0,277.0,6.0,{5: 2},0.1136
706.0,130.0,7.0,"{3: 1, 5: 2}",0.2653
706.0,240.0,8.0,"{3: 1, 4: 3, 5: 1}",0.3
706.0,254.0,9.0,"{2: 1, 3: 2, 4: 2, 5: 2}",0.5
706.0,62.0,10.0,{4: 1},0.0851
707.0,1255.0,1.0,{},0.0
707.0,174.0,2.0,{},0.0
707.0,180.0,3.0,{},0.0
707.0,36.0,4.0,{},0.0
707.0,569.0,5.0,{},0.0
707.0,200.0,6.0,{},0.0
707.0,277.0,7.0,{},0.0
707.0,66.0,8.0,{},0.0
707.0,1271.0,9.0,{},0.0
707.0,254.0,10.0,{},0.0
708.0,1255.0,1.0,{4: 1},0.4444
708.0,36.0,2.0,"{4: 4, 5: 4}",0.5625
708.0,569.0,3.0,"{3: 1, 5: 2}",0.4643
708.0,180.0,4.0,{5: 1},0.1351
708.0,130.0,5.0,"{3: 1, 4: 2, 5: 1}",0.3265
708.0,289.0,6.0,"{1: 1, 3: 2, 4: 3, 5: 2}",0.5556
708.0,856.0,7.0,"{4: 2, 5: 4}",0.6364
708.0,1271.0,8.0,{},0.0
708.0,389.0,9.0,"{3: 2, 4: 2, 5: 2}",0.5854
708.0,185.0,10.0,"{3: 2, 4: 3, 5: 3}",0.725
709.0,1255.0,1.0,{},0.0
709.0,174.0,2.0,{},0.0
709.0,180.0,3.0,{},0.0
709.0,36.0,4.0,{},0.0
709.0,569.0,5.0,{},0.0
709.0,66.0,6.0,{},0.0
709.0,200.0,7.0,{},0.0
709.0,1271.0,8.0,{},0.0
709.0,277.0,9.0,{},0.0
709.0,936.0,10.0,{},0.0
710.0,1255.0,1.0,{},0.0
710.0,174.0,2.0,{3: 1},0.0612
710.0,180.0,3.0,{},0.0
710.0,36.0,4.0,{},0.0
710.0,569.0,5.0,{},0.0
710.0,277.0,6.0,{},0.0
710.0,200.0,7.0,{},0.0
710.0,216.0,8.0,{},0.0
710.0,1271.0,9.0,{},0.0
710.0,254.0,10.0,{},0.0
711.0,1255.0,1.0,{},0.0
711.0,569.0,2.0,{5: 1},0.1786
711.0,36.0,3.0,"{4: 1, 5: 2}",0.2917
711.0,174.0,4.0,"{3: 1, 4: 1, 5: 4}",0.4694
711.0,936.0,5.0,"{3: 1, 4: 1, 5: 1}",0.1905
711.0,180.0,6.0,{4: 1},0.1081
711.0,254.0,7.0,"{2: 1, 3: 1, 4: 4, 5: 3}",0.6042
711.0,130.0,8.0,"{4: 1, 5: 2}",0.2857
711.0,62.0,9.0,"{2: 1, 3: 1, 4: 2, 5: 3}",0.5532
711.0,629.0,10.0,"{3: 1, 4: 4, 5: 2}",0.6744
712.0,1255.0,1.0,{},0.0
712.0,101.0,2.0,{3: 1},0.06
712.0,161.0,3.0,"{4: 1, 5: 1}",0.18
712.0,357.0,4.0,"{4: 2, 5: 3}",0.36
712.0,569.0,5.0,{},0.0
712.0,200.0,6.0,{3: 1},0.06
712.0,347.0,7.0,{4: 1},0.0816
712.0,408.0,8.0,"{4: 1, 5: 1}",0.1837
712.0,180.0,9.0,{},0.0
712.0,174.0,10.0,{},0.0
713.0,1255.0,1.0,{},0.0
713.0,347.0,2.0,"{4: 1, 5: 5}",0.3878
713.0,569.0,3.0,{4: 1},0.0
713.0,719.0,4.0,{5: 5},0.4255
713.0,156.0,5.0,"{4: 2, 5: 2}",0.375
713.0,277.0,6.0,"{4: 1, 5: 2}",0.2045
713.0,6.0,7.0,"{3: 1, 4: 3, 5: 2}",0.5556
713.0,180.0,8.0,"{4: 1, 5: 1}",0.2432
713.0,62.0,9.0,"{2: 1, 4: 2, 5: 1}",0.2766
713.0,130.0,10.0,"{4: 1, 5: 1}",0.1837
714.0,1255.0,1.0,{},0.0
714.0,347.0,2.0,{},0.0
714.0,101.0,3.0,{},0.0
714.0,408.0,4.0,{},0.0
714.0,569.0,5.0,{},0.0
714.0,161.0,6.0,{},0.0
714.0,719.0,7.0,"{4: 1, 5: 1}",0.1915
714.0,156.0,8.0,{},0.0
714.0,200.0,9.0,{},0.0
714.0,102.0,10.0,{},0.0
715.0,1255.0,1.0,{},0.0
715.0,569.0,2.0,{},0.0
715.0,174.0,3.0,{4: 1},0.0816
715.0,200.0,4.0,{},0.0
715.0,180.0,5.0,"{1: 1, 3: 1}",0.0811
715.0,66.0,6.0,{},0.0
715.0,36.0,7.0,{5: 1},0.0
715.0,936.0,8.0,{},0.0
715.0,130.0,9.0,"{4: 1, 5: 2}",0.2857
715.0,1271.0,10.0,{},0.0
716.0,1255.0,1.0,{},0.0
716.0,569.0,2.0,{},0.0
716.0,200.0,3.0,{5: 1},0.1
716.0,347.0,4.0,{},0.0
716.0,101.0,5.0,{},0.0
716.0,180.0,6.0,{5: 1},0.1351
716.0,408.0,7.0,{},0.0
716.0,277.0,8.0,{},0.0
716.0,130.0,9.0,"{4: 1, 5: 1}",0.1837
716.0,174.0,10.0,{},0.0
717.0,1255.0,1.0,{},0.0
717.0,174.0,2.0,{},0.0
717.0,180.0,3.0,{},0.0
717.0,36.0,4.0,{},0.0
717.0,216.0,5.0,{},0.0
717.0,569.0,6.0,{},0.0
717.0,200.0,7.0,{},0.0
717.0,240.0,8.0,{},0.0
717.0,277.0,9.0,{},0.0
717.0,496.0,10.0,{},0.0
718.0,1255.0,1.0,{},0.0
718.0,569.0,2.0,{},0.0
718.0,180.0,3.0,"{1: 1, 3: 1, 5: 1}",0.2162
718.0,174.0,4.0,{},0.0
718.0,200.0,5.0,{},0.0
718.0,36.0,6.0,{},0.0
718.0,277.0,7.0,{},0.0
718.0,66.0,8.0,{},0.0
718.0,62.0,9.0,{},0.0
718.0,1271.0,10.0,{},0.0
719.0,1255.0,1.0,{},0.0
719.0,408.0,2.0,{5: 1},0.102
719.0,719.0,3.0,"{3: 1, 4: 1, 5: 6}",0.7872
719.0,101.0,4.0,{},0.0
719.0,347.0,5.0,{},0.0
719.0,200.0,6.0,{},0.0
719.0,161.0,7.0,{},0.0
719.0,569.0,8.0,{},0.0
719.0,239.0,9.0,{},0.0
719.0,277.0,10.0,{},0.0
720.0,1255.0,1.0,{},0.0
720.0,569.0,2.0,{4: 1},0.1429
720.0,200.0,3.0,"{4: 3, 5: 4}",0.64
720.0,130.0,4.0,{5: 2},0.2041
720.0,1271.0,5.0,{},0.0
720.0,635.0,6.0,"{4: 1, 5: 2}",0.4
720.0,488.0,7.0,"{1: 1, 4: 1}",0.1081
720.0,991.0,8.0,{3: 1},0.0
720.0,36.0,9.0,"{3: 2, 4: 2, 5: 2}",0.3958
720.0,239.0,10.0,"{2: 1, 4: 1, 5: 6}",0.5918
721.0,1255.0,1.0,{},0.0
721.0,180.0,2.0,{4: 1},0.1081
721.0,174.0,3.0,{},0.0
721.0,569.0,4.0,{},0.0
721.0,36.0,5.0,{},0.0
721.0,200.0,6.0,{},0.0
721.0,277.0,7.0,{},0.0
721.0,66.0,8.0,{},0.0
721.0,1271.0,9.0,{},0.0
721.0,130.0,10.0,{5: 1},0.0
722.0,1255.0,1.0,{},0.0
722.0,569.0,2.0,{},0.0
722.0,200.0,3.0,{},0.0
722.0,101.0,4.0,{},0.0
722.0,161.0,5.0,{5: 1},0.1
722.0,180.0,6.0,{},0.0
722.0,347.0,7.0,{},0.0
722.0,277.0,8.0,{},0.0
722.0,36.0,9.0,{},0.0
722.0,174.0,10.0,{},0.0
723.0,1255.0,1.0,{},0.0
723.0,180.0,2.0,{},0.0
723.0,174.0,3.0,{},0.0
723.0,569.0,4.0,{},0.0
723.0,36.0,5.0,{},0.0
723.0,200.0,6.0,{},0.0
723.0,277.0,7.0,{},0.0
723.0,66.0,8.0,{},0.0
723.0,1271.0,9.0,{},0.0
723.0,254.0,10.0,{},0.0
724.0,1255.0,1.0,{},0.0
724.0,569.0,2.0,{},0.0
724.0,180.0,3.0,{},0.0
724.0,174.0,4.0,{},0.0
724.0,200.0,5.0,{},0.0
724.0,36.0,6.0,{},0.0
724.0,277.0,7.0,{},0.0
724.0,1271.0,8.0,{},0.0
724.0,66.0,9.0,{},0.0
724.0,62.0,10.0,{},0.0
725.0,1255.0,1.0,{},0.0
725.0,569.0,2.0,{},0.0
725.0,180.0,3.0,{5: 2},0.2703
725.0,174.0,4.0,{},0.0
725.0,200.0,5.0,"{4: 1, 5: 1}",0.18
725.0,36.0,6.0,{},0.0
725.0,277.0,7.0,{5: 1},0.1136
725.0,1271.0,8.0,{},0.0
725.0,130.0,9.0,{},0.0
725.0,66.0,10.0,{},0.0
726.0,1255.0,1.0,{},0.0
726.0,569.0,2.0,{},0.0
726.0,180.0,3.0,"{4: 1, 5: 1}",0.2432
726.0,174.0,4.0,{},0.0
726.0,36.0,5.0,{},0.0
726.0,200.0,6.0,{},0.0
726.0,277.0,7.0,{},0.0
726.0,1271.0,8.0,{},0.0
726.0,130.0,9.0,{4: 1},0.0816
726.0,62.0,10.0,{},0.0
727.0,1255.0,1.0,{},0.0
727.0,101.0,2.0,{},0.0
727.0,161.0,3.0,{},0.0
727.0,569.0,4.0,{},0.0
727.0,200.0,5.0,{},0.0
727.0,347.0,6.0,{},0.0
727.0,174.0,7.0,{},0.0
727.0,180.0,8.0,{},0.0
727.0,62.0,9.0,{},0.0
727.0,239.0,10.0,{},0.0
728.0,1255.0,1.0,{},0.0
728.0,569.0,2.0,{},0.0
728.0,174.0,3.0,"{4: 3, 5: 3}",0.551
728.0,62.0,4.0,"{3: 1, 4: 2}",0.234
728.0,36.0,5.0,"{2: 1, 4: 2, 5: 1}",0.2708
728.0,1271.0,6.0,{},0.0
728.0,753.0,7.0,"{3: 1, 5: 1}",0.2286
728.0,66.0,8.0,"{2: 1, 3: 1, 4: 3}",0.2391
728.0,408.0,9.0,"{4: 2, 5: 4}",0.5714
728.0,130.0,10.0,{},0.0
729.0,1255.0,1.0,{},0.0
729.0,174.0,2.0,"{3: 1, 4: 1}",0.1429
729.0,180.0,3.0,{},0.0
729.0,36.0,4.0,"{3: 1, 5: 1}",0.0625
729.0,216.0,5.0,{5: 1},0.1
729.0,496.0,6.0,{},0.0
729.0,569.0,7.0,{},0.0
729.0,260.0,8.0,{},0.0
729.0,5.0,9.0,{},0.0
729.0,240.0,10.0,{4: 1},0.08
730.0,1255.0,1.0,{},0.0
730.0,569.0,2.0,{},0.0
730.0,200.0,3.0,"{4: 2, 5: 5}",0.66
730.0,66.0,4.0,"{1: 1, 3: 1, 5: 6}",0.5
730.0,936.0,5.0,{5: 2},0.2381
730.0,180.0,6.0,{},0.0
730.0,62.0,7.0,"{2: 1, 5: 3}",0.3191
730.0,488.0,8.0,"{3: 1, 4: 2, 5: 1}",0.4324
730.0,1271.0,9.0,{},0.0
730.0,130.0,10.0,{},0.0
731.0,1255.0,1.0,{},0.0
731.0,174.0,2.0,{4: 1},0.0816
731.0,180.0,3.0,{},0.0
731.0,36.0,4.0,{5: 1},0.0
731.0,569.0,5.0,{},0.0
731.0,200.0,6.0,{},0.0
731.0,277.0,7.0,{},0.0
731.0,66.0,8.0,{},0.0
731.0,1271.0,9.0,{},0.0
731.0,240.0,10.0,{},0.0
732.0,1255.0,1.0,{},0.0
732.0,174.0,2.0,{},0.0
732.0,36.0,3.0,{},0.0
732.0,569.0,4.0,{},0.0
732.0,200.0,5.0,{},0.0
732.0,277.0,6.0,{},0.0
732.0,66.0,7.0,{},0.0
732.0,254.0,8.0,{},0.0
732.0,1271.0,9.0,{},0.0
732.0,62.0,10.0,{},0.0
733.0,1255.0,1.0,{},0.0
733.0,174.0,2.0,{},0.0
733.0,180.0,3.0,{},0.0
733.0,36.0,4.0,{},0.0
733.0,216.0,5.0,{},0.0
733.0,200.0,6.0,{},0.0
733.0,240.0,7.0,{},0.0
733.0,496.0,8.0,{},0.0
733.0,66.0,9.0,{},0.0
733.0,569.0,10.0,{},0.0
734.0,1255.0,1.0,{},0.0
734.0,174.0,2.0,"{3: 2, 4: 4, 5: 1}",0.4694
734.0,180.0,3.0,"{3: 1, 4: 1, 5: 3}",0.2162
734.0,216.0,4.0,"{3: 1, 4: 4, 5: 5}",0.78
734.0,36.0,5.0,"{4: 5, 5: 1}",0.5208
734.0,496.0,6.0,"{3: 1, 4: 3}",0.2391
734.0,260.0,7.0,"{3: 1, 4: 3, 5: 1}",0.4167
734.0,569.0,8.0,{4: 2},0.0
734.0,512.0,9.0,"{4: 1, 5: 2}",0.3182
734.0,200.0,10.0,"{4: 7, 5: 2}",0.76
735.0,1255.0,1.0,{},0.0
735.0,174.0,2.0,{},0.0
735.0,496.0,3.0,{},0.0
735.0,5.0,4.0,{},0.0
735.0,260.0,5.0,{},0.0
735.0,36.0,6.0,{},0.0
735.0,180.0,7.0,{3: 2},0.1622
735.0,216.0,8.0,{},0.0
735.0,118.0,9.0,{},0.0
735.0,66.0,10.0,{},0.0
736.0,1255.0,1.0,{4: 1},0.4444
736.0,569.0,2.0,"{1: 1, 4: 1}",0.1429
736.0,200.0,3.0,"{3: 1, 4: 4, 5: 3}",0.58
736.0,180.0,4.0,"{4: 1, 5: 3}",0.5135
736.0,277.0,5.0,"{4: 2, 5: 3}",0.3182
736.0,130.0,6.0,"{4: 3, 5: 1}",0.3469
736.0,1271.0,7.0,{},0.0
736.0,62.0,8.0,"{3: 1, 5: 4}",0.4894
736.0,254.0,9.0,"{4: 4, 5: 2}",0.5417
736.0,240.0,10.0,"{2: 1, 3: 1, 4: 2, 5: 4}",0.62
737.0,1255.0,1.0,{},0.0
737.0,180.0,2.0,{},0.0
737.0,174.0,3.0,{},0.0
737.0,569.0,4.0,{},0.0
737.0,200.0,5.0,{},0.0
737.0,36.0,6.0,{},0.0
737.0,277.0,7.0,{},0.0
737.0,130.0,8.0,"{4: 2, 5: 2}",0.2653
737.0,66.0,9.0,{},0.0
737.0,1271.0,10.0,{},0.0
738.0,1255.0,1.0,{},0.0
738.0,200.0,2.0,{},0.0
738.0,174.0,3.0,{},0.0
738.0,569.0,4.0,{},0.0
738.0,180.0,5.0,"{3: 2, 4: 2}",0.3784
738.0,36.0,6.0,{},0.0
738.0,66.0,7.0,{},0.0
738.0,254.0,8.0,{},0.0
738.0,130.0,9.0,"{4: 1, 5: 2}",0.2857
738.0,161.0,10.0,{},0.0
739.0,1255.0,1.0,{4: 1},0.4444
739.0,254.0,2.0,"{4: 6, 5: 4}",0.8333
739.0,273.0,3.0,"{3: 1, 4: 4, 5: 5}",0.8298
739.0,359.0,4.0,"{2: 1, 4: 4, 5: 4}",0.766
739.0,569.0,5.0,"{3: 2, 5: 2}",0.5714
739.0,241.0,6.0,"{3: 1, 4: 1, 5: 5}",0.6667
739.0,1047.0,7.0,"{3: 1, 4: 1, 5: 2}",0.7391
739.0,161.0,8.0,"{3: 4, 4: 1, 5: 3}",0.4
739.0,277.0,9.0,"{4: 1, 5: 2}",0.2273
739.0,1120.0,10.0,{3: 1},0.1154
740.0,1255.0,1.0,{},0.0
740.0,569.0,2.0,{},0.0
740.0,180.0,3.0,"{3: 1, 4: 1, 5: 2}",0.2162
740.0,200.0,4.0,"{4: 2, 5: 3}",0.46
740.0,174.0,5.0,{5: 2},0.2041
740.0,36.0,6.0,"{3: 1, 5: 2}",0.2708
740.0,62.0,7.0,{},0.0
740.0,1271.0,8.0,{},0.0
740.0,130.0,9.0,{4: 1},0.0816
740.0,66.0,10.0,"{3: 1, 4: 1, 5: 1}",0.2609
741.0,1255.0,1.0,{},0.0
741.0,569.0,2.0,{4: 1},0.1429
741.0,101.0,3.0,"{4: 2, 5: 7}",0.86
741.0,408.0,4.0,"{4: 1, 5: 5}",0.4898
741.0,130.0,5.0,"{2: 1, 5: 1}",0.102
741.0,180.0,6.0,{5: 2},0.1351
741.0,347.0,7.0,"{3: 3, 4: 2, 5: 3}",0.3469
741.0,66.0,8.0,{4: 2},0.1739
741.0,277.0,9.0,"{4: 1, 5: 1}",0.1136
741.0,174.0,10.0,"{4: 2, 5: 5}",0.6735
742.0,1255.0,1.0,{},0.0
742.0,569.0,2.0,{},0.0
742.0,200.0,3.0,"{4: 2, 5: 6}",0.76
742.0,66.0,4.0,"{4: 2, 5: 2}",0.1957
742.0,180.0,5.0,{5: 1},0.1351
742.0,629.0,6.0,"{3: 2, 4: 4, 5: 1}",0.5349
742.0,277.0,7.0,{5: 1},0.1136
742.0,1271.0,8.0,{},0.0
742.0,230.0,9.0,"{3: 2, 4: 2, 5: 2}",0.6
742.0,991.0,10.0,{},0.0
743.0,1255.0,1.0,{},0.0
743.0,569.0,2.0,{4: 1},0.0
743.0,357.0,3.0,"{4: 3, 5: 7}",0.74
743.0,180.0,4.0,{5: 5},0.4054
743.0,277.0,5.0,"{4: 1, 5: 3}",0.4318
743.0,130.0,6.0,"{4: 3, 5: 1}",0.3469
743.0,347.0,7.0,"{2: 1, 3: 2, 4: 3, 5: 3}",0.551
743.0,1271.0,8.0,{},0.0
743.0,62.0,9.0,"{4: 3, 5: 1}",0.3617
743.0,254.0,10.0,"{3: 1, 4: 3, 5: 3}",0.5625
744.0,1255.0,1.0,{},0.0
744.0,161.0,2.0,"{1: 1, 3: 2, 4: 5, 5: 1}",0.56
744.0,569.0,3.0,{},0.0
744.0,200.0,4.0,"{3: 1, 4: 1, 5: 1}",0.24
744.0,277.0,5.0,{5: 1},0.1136
744.0,180.0,6.0,{},0.0
744.0,130.0,7.0,{4: 1},0.0816
744.0,62.0,8.0,"{3: 3, 4: 1}",0.2128
744.0,174.0,9.0,{5: 1},0.0
744.0,36.0,10.0,{5: 1},0.0
745.0,1255.0,1.0,{},0.0
745.0,200.0,2.0,{5: 7},0.6
745.0,569.0,3.0,{5: 3},0.5357
745.0,101.0,4.0,"{3: 1, 4: 3, 5: 6}",0.8
745.0,408.0,5.0,"{4: 1, 5: 5}",0.5918
745.0,629.0,6.0,"{3: 1, 5: 4}",0.5349
745.0,174.0,7.0,"{3: 1, 4: 1, 5: 7}",0.8571
745.0,635.0,8.0,{4: 2},0.2286
745.0,130.0,9.0,{5: 2},0.2041
745.0,254.0,10.0,"{3: 1, 4: 2, 5: 5}",0.75
746.0,1255.0,1.0,{},0.0
746.0,569.0,2.0,{},0.0
746.0,180.0,3.0,{},0.0
746.0,174.0,4.0,{},0.0
746.0,200.0,5.0,{},0.0
746.0,36.0,6.0,{},0.0
746.0,277.0,7.0,{},0.0
746.0,130.0,8.0,{},0.0
746.0,1271.0,9.0,{},0.0
746.0,62.0,10.0,{},0.0
747.0,1255.0,1.0,{},0.0
747.0,200.0,2.0,"{4: 1, 5: 8}",0.68
747.0,174.0,3.0,"{4: 4, 5: 3}",0.6327
747.0,254.0,4.0,"{4: 4, 5: 2}",0.4375
747.0,36.0,5.0,"{4: 4, 5: 1}",0.4375
747.0,180.0,6.0,{5: 1},0.1351
747.0,569.0,7.0,{},0.0
747.0,239.0,8.0,"{4: 2, 5: 5}",0.4898
747.0,62.0,9.0,"{4: 2, 5: 1}",0.2766
747.0,277.0,10.0,{5: 1},0.1136
748.0,1255.0,1.0,{},0.0
748.0,161.0,2.0,"{2: 1, 4: 7, 5: 2}",0.68
748.0,200.0,3.0,"{4: 1, 5: 7}",0.68
748.0,569.0,4.0,{4: 1},0.1429
748.0,66.0,5.0,"{4: 3, 5: 4}",0.5
748.0,254.0,6.0,"{4: 4, 5: 4}",0.75
748.0,180.0,7.0,"{2: 1, 4: 2, 5: 1}",0.3514
748.0,62.0,8.0,"{4: 3, 5: 1}",0.3617
748.0,936.0,9.0,"{3: 1, 5: 3}",0.4286
748.0,277.0,10.0,"{2: 1, 4: 2, 5: 3}",0.5227
749.0,1255.0,1.0,{},0.0
749.0,180.0,2.0,"{4: 1, 5: 2}",0.2432
749.0,569.0,3.0,{4: 1},0.0
749.0,174.0,4.0,"{3: 1, 4: 1, 5: 3}",0.449
749.0,200.0,5.0,"{4: 4, 5: 4}",0.62
749.0,277.0,6.0,"{4: 2, 5: 2}",0.4091
749.0,1271.0,7.0,{},0.0
749.0,130.0,8.0,"{4: 2, 5: 2}",0.3673
749.0,66.0,9.0,"{4: 2, 5: 2}",0.3913
749.0,991.0,10.0,{3: 1},0.0
750.0,1255.0,1.0,{},0.0
750.0,180.0,2.0,"{4: 1, 5: 2}",0.3784
750.0,569.0,3.0,{},0.0
750.0,174.0,4.0,{4: 2},0.1633
750.0,277.0,5.0,{5: 3},0.3409
750.0,36.0,6.0,{5: 2},0.0
750.0,200.0,7.0,"{3: 1, 5: 5}",0.56
750.0,1271.0,8.0,{},0.0
750.0,130.0,9.0,{5: 2},0.2041
750.0,991.0,10.0,{3: 1},0.0
751.0,1255.0,1.0,{},0.0
751.0,180.0,2.0,{},0.0
751.0,569.0,3.0,{},0.0
751.0,277.0,4.0,{},0.0
751.0,36.0,5.0,{},0.0
751.0,174.0,6.0,{},0.0
751.0,161.0,7.0,{},0.0
751.0,1271.0,8.0,{},0.0
751.0,62.0,9.0,{},0.0
751.0,991.0,10.0,{},0.0
752.0,1255.0,1.0,{},0.0
752.0,180.0,2.0,"{4: 2, 5: 3}",0.6216
752.0,277.0,3.0,"{4: 1, 5: 4}",0.5455
752.0,118.0,4.0,"{3: 1, 4: 1, 5: 5}",0.6531
752.0,240.0,5.0,"{3: 1, 4: 4, 5: 4}",0.7
752.0,569.0,6.0,{5: 1},0.1786
752.0,512.0,7.0,"{2: 1, 4: 1, 5: 4}",0.5455
752.0,1271.0,8.0,{4: 1},0.4444
752.0,753.0,9.0,"{4: 2, 5: 1}",0.3714
752.0,49.0,10.0,"{3: 1, 4: 1, 5: 8}",0.8571
753.0,1255.0,1.0,{},0.0
753.0,569.0,2.0,{},0.0
753.0,200.0,3.0,{},0.0
753.0,180.0,4.0,{},0.0
753.0,174.0,5.0,{},0.0
753.0,36.0,6.0,{},0.0
753.0,130.0,7.0,{5: 2},0.2041
753.0,277.0,8.0,{},0.0
753.0,66.0,9.0,{},0.0
753.0,1271.0,10.0,{},0.0
754.0,1255.0,1.0,{},0.0
754.0,180.0,2.0,"{4: 1, 5: 1}",0.2432
754.0,174.0,3.0,{},0.0
754.0,36.0,4.0,"{4: 2, 5: 2}",0.375
754.0,216.0,5.0,{5: 1},0.1
754.0,569.0,6.0,{},0.0
754.0,277.0,7.0,{},0.0
754.0,200.0,8.0,{},0.0
754.0,240.0,9.0,{},0.0
754.0,254.0,10.0,{},0.0
755.0,1255.0,1.0,{},0.0
755.0,180.0,2.0,{5: 2},0.2703
755.0,277.0,3.0,"{3: 1, 5: 1}",0.1818
755.0,1271.0,4.0,{},0.0
755.0,200.0,5.0,"{4: 3, 5: 3}",0.54
755.0,216.0,6.0,"{2: 1, 4: 2, 5: 3}",0.46
