userId,itemId,rank,explanations
816.0,98.0,2.0,"{'item': 15    630
21    860
5     608
18    652
24    280
22    252
1     184
3     139
2     157
12    117
Name: item, dtype: int64, 'contribution': 15    0.522958
21    0.282574
5     0.216011
18    0.213155
24    0.185787
22    0.170594
1     0.133062
3     0.113410
2     0.083562
12    0.076729
Name: contribution, dtype: float64}"
816.0,404.0,3.0,"{'item': 9     890
5     608
8     115
19    343
11    491
3     139
10      1
20    681
17    360
15    630
Name: item, dtype: int64, 'contribution': 9     0.330402
5     0.300681
8     0.279155
19    0.190650
11    0.145946
3     0.143563
10    0.143557
20    0.127734
17    0.087845
15    0.085709
Name: contribution, dtype: float64}"
816.0,511.0,4.0,"{'item': 7      72
1     184
0     891
20    681
6     130
5     608
18    652
9     890
14     60
22    252
Name: item, dtype: int64, 'contribution': 7     0.423869
1     0.278357
0     0.226547
20    0.155983
6     0.091439
5     0.090509
18    0.064954
9     0.056215
14    0.052482
22    0.046250
Name: contribution, dtype: float64}"
816.0,104.0,5.0,"{'item': 1     184
9     890
5     608
8     115
12    117
4     719
7      72
21    860
24    280
3     139
Name: item, dtype: int64, 'contribution': 1     0.309146
9     0.267299
5     0.257534
8     0.226764
12    0.133167
4     0.128360
7     0.095117
21    0.090833
24    0.077022
3     0.069774
Name: contribution, dtype: float64}"
816.0,261.0,6.0,"{'item': 15    630
8     115
22    252
5     608
21    860
16    175
4     719
9     890
6     130
3     139
Name: item, dtype: int64, 'contribution': 15    0.274760
8     0.269247
22    0.266746
5     0.234198
21    0.194634
16    0.189809
4     0.148186
9     0.111828
6     0.107101
3     0.102812
Name: contribution, dtype: float64}"
816.0,751.0,7.0,"{'item': 20    681
6     130
3     139
9     890
22    252
24    280
11    491
7      72
18    652
10      1
Name: item, dtype: int64, 'contribution': 20    0.349702
6     0.340492
3     0.250311
9     0.151339
22    0.142132
24    0.115189
11    0.111993
7     0.107200
18    0.081517
10    0.076288
Name: contribution, dtype: float64}"
816.0,960.0,8.0,"{'item': 5     608
22    252
9     890
10      1
1     184
7      72
20    681
2     157
14     60
23    289
Name: item, dtype: int64, 'contribution': 5     0.364732
22    0.214129
9     0.154206
10    0.128348
1     0.122535
7     0.087791
20    0.079903
2     0.075409
14    0.051792
23    0.043559
Name: contribution, dtype: float64}"
816.0,4.0,9.0,"{'item': 22    252
1     184
8     115
5     608
19    343
15    630
6     130
10      1
3     139
9     890
Name: item, dtype: int64, 'contribution': 22    0.302619
1     0.242627
8     0.198770
5     0.137928
19    0.109472
15    0.087906
6     0.082510
10    0.081374
3     0.065828
9     0.060368
Name: contribution, dtype: float64}"
816.0,43.0,10.0,"{'item': 9     890
10      1
5     608
3     139
6     130
22    252
14     60
18    652
17    360
23    289
Name: item, dtype: int64, 'contribution': 9     0.279962
10    0.236138
5     0.192633
3     0.109928
6     0.097968
22    0.085637
14    0.084801
18    0.055629
17    0.031826
23    0.031124
Name: contribution, dtype: float64}"
817.0,40.0,1.0,"{'item': 15     133
30     339
47    1378
7      206
55     406
33     511
28     568
52     555
44     767
34     501
Name: item, dtype: int64, 'contribution': 15    0.314387
30    0.289302
47    0.267037
7     0.212886
55    0.186612
33    0.186125
28    0.174865
52    0.167918
44    0.167513
34    0.160446
Name: contribution, dtype: float64}"
817.0,403.0,2.0,"{'item': 2     266
25    151
24    299
13    294
38    552
17     12
16     89
41    267
56    177
46    103
Name: item, dtype: int64, 'contribution': 2     0.558498
25    0.481672
24    0.349891
13    0.317355
38    0.313658
17    0.265843
16    0.162718
41    0.154190
56    0.147874
46    0.145399
Name: contribution, dtype: float64}"
817.0,95.0,3.0,"{'item': 30    339
2     266
20    856
10    432
14    702
38    552
55    406
37    180
8     210
52    555
Name: item, dtype: int64, 'contribution': 30    0.451870
2     0.383907
20    0.326218
10    0.300054
14    0.269429
38    0.230144
55    0.223717
37    0.161272
8     0.146116
52    0.144036
Name: contribution, dtype: float64}"
817.0,473.0,4.0,"{'item': 40       9
36    1076
20     856
1      236
35    1178
8      210
33     511
22      58
41     267
12     567
Name: item, dtype: int64, 'contribution': 40    0.276055
36    0.150852
20    0.131717
1     0.124300
35    0.123274
8     0.101810
33    0.100622
22    0.099466
41    0.088900
12    0.087654
Name: contribution, dtype: float64}"
817.0,512.0,5.0,"{'item': 15     133
35    1178
23     460
42     665
27    1066
26    1334
34     501
48      59
43     238
2      266
Name: item, dtype: int64, 'contribution': 15    0.555697
35    0.338416
23    0.265514
42    0.216631
27    0.182598
26    0.173303
34    0.155738
48    0.149044
43    0.146303
2     0.090746
Name: contribution, dtype: float64}"
817.0,77.0,6.0,"{'item': 51     262
38     552
26    1334
16      89
55     406
7      206
13     294
43     238
1      236
20     856
Name: item, dtype: int64, 'contribution': 51    0.511242
38    0.328425
26    0.291149
16    0.285884
55    0.233799
7     0.224198
13    0.223329
43    0.214646
1     0.198157
20    0.168244
Name: contribution, dtype: float64}"
817.0,600.0,7.0,"{'item': 16      89
9       67
42     665
47    1378
0      348
14     702
2      266
55     406
52     555
19     235
Name: item, dtype: int64, 'contribution': 16    0.375738
9     0.365385
42    0.346187
47    0.304336
0     0.258650
14    0.227695
2     0.218202
55    0.158573
52    0.150807
19    0.135174
Name: contribution, dtype: float64}"
817.0,261.0,8.0,"{'item': 57     719
27    1066
51     262
23     460
2      266
36    1076
20     856
7      206
52     555
47    1378
Name: item, dtype: int64, 'contribution': 57    0.336407
27    0.316481
51    0.289427
23    0.233160
2     0.227156
36    0.216559
20    0.191344
7     0.189369
52    0.175573
47    0.159486
Name: contribution, dtype: float64}"
817.0,1069.0,9.0,"{'item': 48      59
9       67
15     133
26    1334
27    1066
20     856
32     482
53     355
25     151
55     406
Name: item, dtype: int64, 'contribution': 48    0.348196
9     0.212631
15    0.177642
26    0.172900
27    0.159224
20    0.142760
32    0.113572
53    0.107846
25    0.094903
55    0.086799
Name: contribution, dtype: float64}"
817.0,340.0,10.0,"{'item': 48      59
8      210
7      206
16      89
1      236
36    1076
44     767
0      348
14     702
56     177
Name: item, dtype: int64, 'contribution': 48    0.281274
8     0.273619
7     0.237915
16    0.232665
1     0.211572
36    0.163059
44    0.160608
0     0.137326
14    0.131510
56    0.121785
Name: contribution, dtype: float64}"
818.0,339.0,1.0,"{'item': 15    881
16    899
18    668
2      40
17    251
5      72
3      95
13    652
7     144
0     404
Name: item, dtype: int64, 'contribution': 15    0.346881
16    0.309727
18    0.297175
2     0.202621
17    0.133231
5     0.099047
3     0.066755
13    0.060516
7     0.036889
0     0.016124
Name: contribution, dtype: float64}"
818.0,98.0,2.0,"{'item': 10    104
8     335
13    652
7     144
12    325
6     157
2      40
18    668
15    881
9     360
Name: item, dtype: int64, 'contribution': 10    0.446103
8     0.208440
13    0.186849
7     0.169448
12    0.125413
6     0.109061
2     0.089914
18    0.071399
15    0.066458
9     0.026707
Name: contribution, dtype: float64}"
818.0,51.0,3.0,"{'item': 7     144
1     420
4     175
16    899
8     335
10    104
12    325
13    652
2      40
17    251
Name: item, dtype: int64, 'contribution': 7     0.284026
1     0.247343
4     0.220048
16    0.195493
8     0.159895
10    0.101605
12    0.087425
13    0.081539
2     0.080753
17    0.079688
Name: contribution, dtype: float64}"
818.0,719.0,4.0,"{'item': 12    325
15    881
10    104
8     335
16    899
6     157
11    289
18    668
13    652
7     144
Name: item, dtype: int64, 'contribution': 12    0.663811
15    0.378425
10    0.314260
8     0.237184
16    0.181409
6     0.178606
11    0.132230
18    0.082989
13    0.043229
7     0.036476
Name: contribution, dtype: float64}"
818.0,511.0,5.0,"{'item': 5      72
12    325
15    881
8     335
10    104
7     144
13    652
2      40
17    251
6     157
Name: item, dtype: int64, 'contribution': 5     0.312064
12    0.283976
15    0.201734
8     0.191028
10    0.145358
7     0.056895
13    0.044484
2     0.039127
17    0.021938
6     0.015733
Name: contribution, dtype: float64}"
818.0,274.0,6.0,"{'item': 7     144
15    881
14    671
18    668
4     175
10    104
2      40
9     360
6     157
12    325
Name: item, dtype: int64, 'contribution': 7     0.514556
15    0.235567
14    0.158255
18    0.113425
4     0.065216
10    0.059282
2     0.044976
9     0.028723
6     0.025715
12    0.025101
Name: contribution, dtype: float64}"
818.0,860.0,7.0,"{'item': 15    881
17    251
8     335
5      72
10    104
4     175
7     144
0     404
9     360
14    671
Name: item, dtype: int64, 'contribution': 15    0.252343
17    0.240911
8     0.168377
5     0.145329
10    0.128066
4     0.115150
7     0.092886
0     0.062857
9     0.054248
14    0.052815
Name: contribution, dtype: float64}"
818.0,117.0,8.0,"{'item': 16    899
10    104
7     144
0     404
4     175
11    289
5      72
13    652
14    671
12    325
Name: item, dtype: int64, 'contribution': 16    0.247078
10    0.237650
7     0.234189
0     0.104794
4     0.101574
11    0.097447
5     0.094962
13    0.093267
14    0.075483
12    0.025806
Name: contribution, dtype: float64}"
818.0,115.0,9.0,"{'item': 5      72
12    325
8     335
2      40
10    104
9     360
14    671
18    668
13    652
0     404
Name: item, dtype: int64, 'contribution': 5     0.394106
12    0.286324
8     0.177691
2     0.144820
10    0.118299
9     0.084300
14    0.072051
18    0.047029
13    0.039007
0     0.026003
Name: contribution, dtype: float64}"
818.0,0.0,10.0,"{'item': 14    671
1     420
5      72
2      40
16    899
0     404
11    289
17    251
13    652
12    325
Name: item, dtype: int64, 'contribution': 14    0.405319
1     0.157652
5     0.144648
2     0.110717
16    0.099130
0     0.077111
11    0.075598
17    0.059032
13    0.043490
12    0.039244
Name: contribution, dtype: float64}"
819.0,474.0,1.0,"{'item': 58     54
62     76
3     191
82    618
33     78
74    544
88    182
10     34
84    201
16    253
Name: item, dtype: int64, 'contribution': 58    0.281352
62    0.279765
3     0.183679
82    0.179085
33    0.176229
74    0.164254
88    0.164253
10    0.152236
84    0.138411
16    0.134472
Name: contribution, dtype: float64}"
819.0,62.0,2.0,"{'item': 20    1046
88     182
29     464
47     273
24     725
55     241
51     247
58      54
92    1241
22     359
Name: item, dtype: int64, 'contribution': 20    0.271310
88    0.222356
29    0.214218
47    0.207838
24    0.202419
55    0.159379
51    0.154595
58    0.142437
92    0.139005
22    0.138570
Name: contribution, dtype: float64}"
819.0,216.0,3.0,"{'item': 73    436
34    147
19    256
11    408
45     31
10     34
82    618
16    253
69    101
55    241
Name: item, dtype: int64, 'contribution': 73    0.359890
34    0.318588
19    0.249897
11    0.249288
45    0.237408
10    0.237384
82    0.215191
16    0.196530
69    0.177036
55    0.172277
Name: contribution, dtype: float64}"
819.0,269.0,4.0,"{'item': 31     46
65    261
44    347
37    683
86    105
46    161
66     32
82    618
13    293
56      5
Name: item, dtype: int64, 'contribution': 31    0.444929
65    0.443899
44    0.353422
37    0.320602
86    0.301872
46    0.294646
66    0.256690
82    0.248976
13    0.234876
56    0.224527
Name: contribution, dtype: float64}"
819.0,801.0,5.0,"{'item': 72     476
41     309
84     201
10      34
60     970
43       6
42     342
49     456
94    1197
77     634
Name: item, dtype: int64, 'contribution': 72    0.416088
41    0.216309
84    0.201052
10    0.200888
60    0.191501
43    0.183040
42    0.179924
49    0.168335
94    0.167431
77    0.157301
Name: contribution, dtype: float64}"
819.0,528.0,6.0,"{'item': 85    485
3     191
48    232
5     504
13    293
39    511
24    725
51    247
62     76
79      8
Name: item, dtype: int64, 'contribution': 85    0.276914
3     0.240635
48    0.237373
5     0.229803
13    0.222600
39    0.206020
24    0.188157
51    0.170009
62    0.168635
79    0.162940
Name: contribution, dtype: float64}"
819.0,99.0,7.0,"{'item': 15    1028
14      26
54     433
85     485
94    1197
81     447
12     145
23      82
55     241
93     217
Name: item, dtype: int64, 'contribution': 15    0.600235
14    0.351813
54    0.285597
85    0.259128
94    0.217944
81    0.217252
12    0.215762
23    0.204393
55    0.195881
93    0.190589
Name: contribution, dtype: float64}"
819.0,356.0,8.0,"{'item': 22    359
52    506
18    629
75    366
14     26
69    101
30    622
85    485
36    758
82    618
Name: item, dtype: int64, 'contribution': 22    0.469352
52    0.426152
18    0.361737
75    0.347688
14    0.287081
69    0.230613
30    0.207051
85    0.176536
36    0.175985
82    0.169933
Name: contribution, dtype: float64}"
819.0,57.0,9.0,"{'item': 3     191
63     84
13    293
51    247
90    146
14     26
22    359
12    145
91    438
55    241
Name: item, dtype: int64, 'contribution': 3     0.418080
63    0.376709
13    0.358541
51    0.285601
90    0.274922
14    0.240419
22    0.238257
12    0.218973
91    0.209929
55    0.175869
Name: contribution, dtype: float64}"
819.0,543.0,10.0,"{'item': 81     447
88     182
0      114
90     146
24     725
18     629
37     683
94    1197
47     273
13     293
Name: item, dtype: int64, 'contribution': 81    0.353921
88    0.313626
0     0.263759
90    0.203315
24    0.177822
18    0.168240
37    0.159134
94    0.151997
47    0.147204
13    0.141578
Name: contribution, dtype: float64}"
820.0,201.0,1.0,"{'item': 5       46
31      27
38     474
32     978
81     231
91      26
64     369
41    1113
8      499
56     208
Name: item, dtype: int64, 'contribution': 5     0.376370
31    0.325034
38    0.230984
32    0.209932
81    0.195731
91    0.184658
64    0.181790
41    0.172370
8     0.170642
56    0.165032
Name: contribution, dtype: float64}"
820.0,6.0,2.0,"{'item': 39    458
40    219
6     161
84     84
63    773
99    726
50    758
35    618
47    830
8     499
Name: item, dtype: int64, 'contribution': 39    0.335667
40    0.285931
6     0.262017
84    0.254765
63    0.249624
99    0.239977
50    0.238314
35    0.209909
47    0.203376
8     0.201116
Name: contribution, dtype: float64}"
820.0,112.0,3.0,"{'item': 55     504
81     231
85     102
52     480
13     317
61     691
26     101
41    1113
92     253
74     437
Name: item, dtype: int64, 'contribution': 55    0.382888
81    0.303640
85    0.301687
52    0.298664
13    0.239278
61    0.213875
26    0.209932
41    0.205336
92    0.196790
74    0.188899
Name: contribution, dtype: float64}"
820.0,1237.0,4.0,"{'item': 67    698
65    426
97    296
33    252
57    877
69    462
49    232
71     14
4     543
37    874
Name: item, dtype: int64, 'contribution': 67    0.187193
65    0.173919
97    0.142536
33    0.139069
57    0.137709
69    0.131676
49    0.120287
71    0.114970
4     0.105031
37    0.100356
Name: contribution, dtype: float64}"
820.0,182.0,5.0,"{'item': 29     76
38    474
85    102
35    618
92    253
80    347
67    698
71     14
4     543
47    830
Name: item, dtype: int64, 'contribution': 29    0.348880
38    0.319582
85    0.248199
35    0.245543
92    0.240121
80    0.218060
67    0.204087
71    0.181367
4     0.169566
47    0.162093
Name: contribution, dtype: float64}"
820.0,1023.0,6.0,"{'item': 101    814
75     663
10     456
62     408
97     296
35     618
47     830
74     437
90     114
49     232
Name: item, dtype: int64, 'contribution': 101    0.308736
75     0.304258
10     0.200293
62     0.189398
97     0.186794
35     0.181868
47     0.178496
74     0.177640
90     0.175896
49     0.159121
Name: contribution, dtype: float64}"
820.0,544.0,7.0,"{'item': 49      232
29       76
25       50
100     359
70     1260
37      874
94       47
72      450
52      480
71       14
Name: item, dtype: int64, 'contribution': 49     0.349139
29     0.201504
25     0.148004
100    0.147342
70     0.143669
37     0.140288
94     0.132441
72     0.132135
52     0.130872
71     0.128327
Name: contribution, dtype: float64}"
820.0,321.0,8.0,"{'item': 6     161
71     14
84     84
22     65
30    146
94     47
29     76
64    369
83    482
62    408
Name: item, dtype: int64, 'contribution': 6     0.495652
71    0.434532
84    0.368894
22    0.335223
30    0.286363
94    0.269154
29    0.239824
64    0.194095
83    0.190458
62    0.178511
Name: contribution, dtype: float64}"
820.0,938.0,9.0,"{'item': 43     539
40     219
22      65
72     450
2     1101
11     801
85     102
45      54
80     347
3      354
Name: item, dtype: int64, 'contribution': 43    0.158187
40    0.147456
22    0.133293
72    0.120746
2     0.109288
11    0.104910
85    0.103663
45    0.100288
80    0.098930
3     0.094918
Name: contribution, dtype: float64}"
820.0,621.0,10.0,"{'item': 64    369
48    311
13    317
46    197
24    926
97    296
55    504
47    830
71     14
83    482
Name: item, dtype: int64, 'contribution': 64    0.149467
48    0.145138
13    0.126838
46    0.126394
24    0.109559
97    0.100913
55    0.099666
47    0.085681
71    0.084451
83    0.084014
Name: contribution, dtype: float64}"
821.0,261.0,1.0,"{'item': 57     115
44     397
17     608
42    1023
29     325
24     864
36     175
45     719
7      593
9      751
Name: item, dtype: int64, 'contribution': 57    0.440941
44    0.335204
17    0.253223
42    0.215998
29    0.198879
24    0.182496
36    0.181262
45    0.163016
7     0.143568
9     0.140374
Name: contribution, dtype: float64}"
821.0,364.0,2.0,"{'item': 39    554
17    608
28    140
13    305
47     77
3     204
41    392
0     484
54     96
55    654
Name: item, dtype: int64, 'contribution': 39    0.459092
17    0.370753
28    0.336474
13    0.331698
47    0.316813
3     0.251397
41    0.233994
0     0.172888
54    0.171950
55    0.167468
Name: contribution, dtype: float64}"
821.0,289.0,3.0,"{'item': 27    960
15    101
25    630
65     72
8     141
50    404
11    930
29    325
31    111
21    153
Name: item, dtype: int64, 'contribution': 27    0.623759
15    0.483110
25    0.461602
65    0.421251
8     0.408382
50    0.403252
11    0.340435
29    0.338580
31    0.307594
21    0.300029
Name: contribution, dtype: float64}"
821.0,229.0,4.0,"{'item': 43    814
19    184
63    408
3     204
55    654
29    325
65     72
9     751
48     22
1     102
Name: item, dtype: int64, 'contribution': 43    0.296986
19    0.281870
63    0.245509
3     0.206240
55    0.195111
29    0.172706
65    0.163903
9     0.159953
48    0.159939
1     0.152589
Name: contribution, dtype: float64}"
821.0,862.0,5.0,"{'item': 3     204
56    187
65     72
61    273
27    960
29    325
41    392
54     96
49    125
20    245
Name: item, dtype: int64, 'contribution': 3     0.510383
56    0.273895
65    0.204448
61    0.174318
27    0.164345
29    0.162862
41    0.159325
54    0.151349
49    0.139038
20    0.137671
Name: contribution, dtype: float64}"
821.0,139.0,6.0,"{'item': 20    245
9     751
43    814
11    930
39    554
58    242
25    630
55    654
51     43
40    471
Name: item, dtype: int64, 'contribution': 20    0.554100
9     0.392604
43    0.354852
11    0.336672
39    0.281902
58    0.257173
25    0.231002
55    0.224152
51    0.203162
40    0.199230
Name: contribution, dtype: float64}"
821.0,161.0,7.0,"{'item': 7     593
19    184
15    101
1     102
62    321
45    719
17    608
43    814
46    406
24    864
Name: item, dtype: int64, 'contribution': 7     0.344625
19    0.311341
15    0.306396
1     0.288998
62    0.227435
45    0.142038
17    0.134946
43    0.134533
46    0.127212
24    0.124343
Name: contribution, dtype: float64}"
821.0,511.0,8.0,"{'item': 35    104
24    864
65     72
29    325
39    554
19    184
44    397
59    501
20    245
38     36
Name: item, dtype: int64, 'contribution': 35    0.254349
24    0.251527
65    0.250267
29    0.238249
39    0.226606
19    0.194511
44    0.194236
59    0.183607
20    0.127795
38    0.117053
Name: contribution, dtype: float64}"
821.0,1.0,9.0,"{'item': 19    184
20    245
51     43
31    111
27    960
65     72
50    404
0     484
9     751
3     204
Name: item, dtype: int64, 'contribution': 19    0.590703
20    0.398651
51    0.344701
31    0.341781
27    0.315289
65    0.278704
50    0.226946
0     0.226617
9     0.178691
3     0.149492
Name: contribution, dtype: float64}"
821.0,191.0,10.0,"{'item': 43    814
40    471
33    239
29    325
22    357
31    111
60    247
15    101
53    351
18     98
Name: item, dtype: int64, 'contribution': 43    0.433198
40    0.297786
33    0.286677
29    0.282719
22    0.201594
31    0.194345
60    0.179457
15    0.175935
53    0.163427
18    0.153593
Name: contribution, dtype: float64}"
822.0,404.0,1.0,"{'item': 5     642
24    400
4     139
14     43
15      1
9     568
21     40
11      4
18    145
20    117
Name: item, dtype: int64, 'contribution': 5     0.710418
24    0.229753
4     0.211382
14    0.203786
15    0.134506
9     0.116693
21    0.100381
11    0.088752
18    0.082268
20    0.062713
Name: contribution, dtype: float64}"
822.0,346.0,2.0,"{'item': 17     842
2      243
19     902
4      139
14      43
10     377
8      251
20     117
21      40
1     1251
Name: item, dtype: int64, 'contribution': 17    0.352502
2     0.240642
19    0.183446
4     0.101900
14    0.088178
10    0.082538
8     0.067422
20    0.067148
21    0.056087
1     0.045333
Name: contribution, dtype: float64}"
822.0,331.0,3.0,"{'item': 11       4
14      43
5      642
0     1414
8      251
6      751
16      30
10     377
18     145
9      568
Name: item, dtype: int64, 'contribution': 11    0.295521
14    0.234834
5     0.184806
0     0.133554
8     0.129393
6     0.078094
16    0.076968
10    0.075870
18    0.074631
9     0.073306
Name: contribution, dtype: float64}"
822.0,497.0,4.0,"{'item': 0     1414
11       4
5      642
4      139
22     452
9      568
15       1
23     157
16      30
13     423
Name: item, dtype: int64, 'contribution': 0     0.485359
11    0.266774
5     0.226213
4     0.156131
22    0.143250
9     0.081181
15    0.059645
23    0.047754
16    0.039445
13    0.038413
Name: contribution, dtype: float64}"
822.0,380.0,5.0,"{'item': 2      243
17     842
1     1251
19     902
15       1
24     400
4      139
0     1414
8      251
23     157
Name: item, dtype: int64, 'contribution': 2     0.303884
17    0.165201
1     0.156948
19    0.119616
15    0.106869
24    0.103958
4     0.091300
0     0.078934
8     0.062497
23    0.043029
Name: contribution, dtype: float64}"
822.0,130.0,6.0,"{'item': 17     842
5      642
11       4
6      751
18     145
23     157
8      251
2      243
0     1414
13     423
Name: item, dtype: int64, 'contribution': 17    0.497928
5     0.308390
11    0.294137
6     0.253706
18    0.136644
23    0.100566
8     0.089454
2     0.086461
0     0.083142
13    0.058965
Name: contribution, dtype: float64}"
822.0,0.0,7.0,"{'item': 2      243
17     842
9      568
21      40
1     1251
3       73
18     145
4      139
19     902
15       1
Name: item, dtype: int64, 'contribution': 2     0.243242
17    0.217877
9     0.206902
21    0.148271
1     0.140365
3     0.131057
18    0.121036
4     0.106944
19    0.103254
15    0.101035
Name: contribution, dtype: float64}"
822.0,60.0,8.0,"{'item': 0     1414
14      43
11       4
4      139
20     117
22     452
23     157
9      568
24     400
3       73
Name: item, dtype: int64, 'contribution': 0     0.530292
14    0.399806
11    0.307580
4     0.218801
20    0.191175
22    0.181911
23    0.170117
9     0.170047
24    0.136687
3     0.110773
Name: contribution, dtype: float64}"
822.0,807.0,9.0,"{'item': 17    842
19    902
2     243
20    117
10    377
12    652
6     751
18    145
15      1
5     642
Name: item, dtype: int64, 'contribution': 17    0.475300
19    0.196555
2     0.193282
20    0.066660
10    0.058448
12    0.053806
6     0.047478
18    0.039816
15    0.031147
5     0.030659
Name: contribution, dtype: float64}"
822.0,644.0,10.0,"{'item': 16      30
19     902
5      642
1     1251
20     117
22     452
23     157
11       4
3       73
14      43
Name: item, dtype: int64, 'contribution': 16    0.464043
19    0.372354
5     0.307167
1     0.117529
20    0.081111
22    0.069494
23    0.062409
11    0.058983
3     0.047540
14    0.046000
Name: contribution, dtype: float64}"
823.0,574.0,1.0,"{'item': 45     330
23     169
52     700
67     690
50     942
3     1069
84    1259
90     294
37      92
9     1155
Name: item, dtype: int64, 'contribution': 45    0.459366
23    0.360311
52    0.150059
67    0.148142
50    0.144933
3     0.139899
84    0.133083
90    0.114695
37    0.114583
9     0.108218
Name: contribution, dtype: float64}"
823.0,262.0,2.0,"{'item': 45    330
81    411
14    736
61     67
41    913
42    133
38    235
90    294
54     64
68    261
Name: item, dtype: int64, 'contribution': 45    0.252620
81    0.204491
14    0.199476
61    0.194458
41    0.184330
42    0.177759
38    0.166510
90    0.159113
54    0.147334
68    0.144251
Name: contribution, dtype: float64}"
823.0,977.0,3.0,"{'item': 60     739
11     808
56    1264
30     779
41     913
43     377
74     608
42     133
50     942
84    1259
Name: item, dtype: int64, 'contribution': 60    0.257012
11    0.218939
56    0.190116
30    0.130038
41    0.129336
43    0.108559
74    0.107463
42    0.095243
50    0.094422
84    0.091732
Name: contribution, dtype: float64}"
823.0,767.0,4.0,"{'item': 67     690
32     482
61      67
76     856
31    1022
5      802
81     411
4      379
50     942
64     669
Name: item, dtype: int64, 'contribution': 67    0.219011
32    0.180902
61    0.180027
76    0.179587
31    0.160553
5     0.149153
81    0.144209
4     0.143853
50    0.142764
64    0.128817
Name: contribution, dtype: float64}"
823.0,751.0,5.0,"{'item': 8     331
30    779
52    700
41    913
23    169
85    842
33    960
88    290
44    680
90    294
Name: item, dtype: int64, 'contribution': 8     0.405165
30    0.369375
52    0.322960
41    0.310613
23    0.295039
85    0.290165
33    0.282021
88    0.266502
44    0.254547
90    0.231253
Name: contribution, dtype: float64}"
823.0,104.0,6.0,"{'item': 1     950
81    411
16    184
74    608
12    404
90    294
93      4
59     98
4     379
20    719
Name: item, dtype: int64, 'contribution': 1     0.460982
81    0.300023
16    0.264917
74    0.257635
12    0.252650
90    0.223873
93    0.190511
59    0.169251
4     0.166823
20    0.140306
Name: contribution, dtype: float64}"
823.0,638.0,7.0,"{'item': 67     690
76     856
1      950
50     942
91     395
16     184
9     1155
6      733
22     188
26     567
Name: item, dtype: int64, 'contribution': 67    0.284630
76    0.217300
1     0.213292
50    0.162436
91    0.160837
16    0.159603
9     0.159132
6     0.146161
22    0.126358
26    0.116478
Name: contribution, dtype: float64}"
823.0,71.0,8.0,"{'item': 67     690
76     856
5      802
9     1155
26     567
1      950
18     255
16     184
50     942
49     600
Name: item, dtype: int64, 'contribution': 67    0.321021
76    0.221196
5     0.184776
9     0.182918
26    0.150051
1     0.138117
18    0.137575
16    0.131576
50    0.118853
49    0.111687
Name: contribution, dtype: float64}"
823.0,512.0,9.0,"{'item': 42     133
82     665
69     243
91     395
3     1069
34     460
52     700
50     942
11     808
67     690
Name: item, dtype: int64, 'contribution': 42    0.413767
82    0.383759
69    0.237293
91    0.229639
3     0.217029
34    0.207114
52    0.205545
50    0.193135
11    0.170026
67    0.169818
Name: contribution, dtype: float64}"
823.0,989.0,10.0,"{'item': 67     690
18     255
5      802
61      67
6      733
60     739
32     482
86    1083
15     508
88     290
Name: item, dtype: int64, 'contribution': 67    0.213849
18    0.148967
5     0.148292
61    0.145747
6     0.126978
60    0.119530
32    0.104114
86    0.101910
15    0.100672
88    0.095491
Name: contribution, dtype: float64}"
824.0,130.0,1.0,"{'item': 11    681
7     719
14    751
13    261
5     331
6     863
20      4
18    960
12     48
0     280
Name: item, dtype: int64, 'contribution': 11    0.386958
7     0.309740
14    0.184887
13    0.119749
5     0.113903
6     0.101217
20    0.097222
18    0.079607
12    0.074393
0     0.066295
Name: contribution, dtype: float64}"
824.0,497.0,2.0,"{'item': 5     331
6     863
16    116
13    261
15    570
10     60
4       1
20      4
0     280
8     289
Name: item, dtype: int64, 'contribution': 5     0.348692
6     0.252368
16    0.199977
13    0.180586
15    0.140669
10    0.099657
4     0.092202
20    0.077905
0     0.070690
8     0.047944
Name: contribution, dtype: float64}"
824.0,404.0,3.0,"{'item': 11    681
6     863
15    570
19     43
14    751
4       1
1      95
13    261
8     289
12     48
Name: item, dtype: int64, 'contribution': 11    0.264758
6     0.196952
15    0.168940
19    0.168321
14    0.161835
4     0.138941
1     0.138150
13    0.084367
8     0.079981
12    0.071831
Name: contribution, dtype: float64}"
824.0,1023.0,4.0,"{'item': 16    116
13    261
5     331
0     280
15    570
2     269
17    175
3     117
10     60
11    681
Name: item, dtype: int64, 'contribution': 16    0.276761
13    0.201446
5     0.179174
0     0.131907
15    0.107794
2     0.101923
17    0.075317
3     0.060778
10    0.037500
11    0.027548
Name: contribution, dtype: float64}"
824.0,252.0,5.0,"{'item': 20      4
15    570
16    116
2     269
13    261
18    960
19     43
8     289
10     60
9     652
Name: item, dtype: int64, 'contribution': 20    0.413702
15    0.338622
16    0.231673
2     0.215550
13    0.120402
18    0.093099
19    0.060491
8     0.048155
10    0.044580
9     0.044073
Name: contribution, dtype: float64}"
824.0,98.0,6.0,"{'item': 12     48
0     280
2     269
9     652
15    570
8     289
17    175
11    681
19     43
13    261
Name: item, dtype: int64, 'contribution': 12    0.333505
0     0.307247
2     0.222208
9     0.171451
15    0.069485
8     0.064155
17    0.055948
11    0.053962
19    0.044244
13    0.032388
Name: contribution, dtype: float64}"
